address
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': [], 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310000', 'street': [], 'number': [], 'location': '121.473701,31.230416', 'level': '省'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区沪青平公路249弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.349418,31.178363', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区沪青平公路391弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.348154,31.176765', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华宝路789弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.328642,31.161727', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华光路300弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.382259,31.187827', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华美路100弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.333302,31.221949', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华宁路1399弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.392608,31.024331', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华宁路191弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.395434,31.011342', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华翔路3788弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.304583,31.225752', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区华友路260弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.354453,31.135774', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市徐汇区华展路', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '徐汇区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310104', 'street': [], 'number': [], 'location': '121.452434,31.111960', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市浦东新区汇东村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '浦东新区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310115', 'street': [], 'number': [], 'location': '121.776723,31.040169', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区纪东村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.276233,31.245257', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市嘉定区建新村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '嘉定区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310114', 'street': [], 'number': [], 'location': '121.354881,31.264348', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市崇明区建中村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '崇明区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310151', 'street': [], 'number': [], 'location': '121.653535,31.558612', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路100弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.472924,31.043688', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路121弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.469640,31.041279', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路150弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.465556,31.041659', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路198弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.462620,31.041880', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路201弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.464241,31.038725', 'level': '兴趣点'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路50弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.476245,31.046311', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区剑川路|99号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '剑川路', 'number': '99号', 'location': '121.472659,31.042997', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区江川东路863弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.426199,31.006288', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区江川路241弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.423913,31.003917', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区江川路680弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.401400,31.001661', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区江玮路298弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.536658,31.059516', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金都路|1259', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '金都路', 'number': '1259', 'location': '121.427239,31.090280', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金都路978弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.433889,31.092823', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金平路555弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.413789,31.017181', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金平路558弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.405854,31.014827', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金平路777弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.408320,31.020660', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金平路788弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.407301,31.021409', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金塔二村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.407997,31.040599', 'level': '兴趣点'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区金阳路366弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.419812,31.039028', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区近浦村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.476025,31.098163', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区景福路189弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.409740,31.121916', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': [], 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310000', 'street': [], 'number': [], 'location': '121.473701,31.230416', 'level': '省'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区景联路|388', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '景联路', 'number': '388', 'location': '121.445856,31.100567', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区景联路|685', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '景联路', 'number': '685', 'location': '121.441756,31.099805', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区景联路|759号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '景联路', 'number': '759号', 'location': '121.439800,31.098723', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市松江区涞亭北路|888号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '松江区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310117', 'street': '涞亭北路', 'number': '888号', 'location': '121.323510,31.158960', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区兰坪路190弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.419161,31.001897', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区黎明路155弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.377701,31.129158', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区立民村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.555053,31.101259', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区立跃路3800弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.498091,31.086619', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区莲花路1058弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.398282,31.150384', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区莲花路288弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.403228,31.137111', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区莲花南路1535弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.415417,31.097089', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区莲花南路|2399', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '莲花南路', 'number': '2399', 'location': '121.429983,31.068904', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区莲花南路|3988', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '莲花南路', 'number': '3988', 'location': '121.441219,31.044202', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市奉贤区联民村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '奉贤区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310120', 'street': [], 'number': [], 'location': '121.650940,30.873689', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区联明村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.343330,31.139219', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市金山区联星村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '金山区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310116', 'street': [], 'number': [], 'location': '121.269288,30.758196', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙柏一村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.367924,31.184912', 'level': '村庄'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙柏二村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.362198,31.181689', 'level': '兴趣点'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙柏三村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.365686,31.180584', 'level': '兴趣点'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙柏四村', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.363571,31.178122', 'level': '兴趣点'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路1458弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.384448,31.148194', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路1597弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.381396,31.149216', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路|1650号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '龙茗路', 'number': '1650号', 'location': '121.383049,31.151100', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路1699弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.382300,31.150650', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路1897弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.379449,31.156004', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙茗路69弄', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': [], 'number': [], 'location': '121.389974,31.123487', 'level': '道路'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙吴路|3000', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '龙吴路', 'number': '3000', 'location': '121.455216,31.099771', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙吴路|3008号', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '龙吴路', 'number': '3008号', 'location': '121.456382,31.096038', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙吴路|3188', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '龙吴路', 'number': '3188', 'location': '121.458076,31.093042', 'level': '门牌号'}]}"
"{'status': '1', 'info': 'OK', 'infocode': '10000', 'count': '1', 'geocodes': [{'formatted_address': '上海市闵行区龙吴路|4800', 'country': '中国', 'province': '上海市', 'citycode': '021', 'city': '上海市', 'district': '闵行区', 'township': [], 'neighborhood': {'name': [], 'type': []}, 'building': {'name': [], 'type': []}, 'adcode': '310112', 'street': '龙吴路', 'number': '4800', 'location': '121.460905,31.067573', 'level': '门牌号'}]}"
